time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,0.0978926511826,13.6055970635,21.8594710558,0.673267656943,6.22320930115,0.0,0.906251634231,10.308063052,2.56750736492,0.218418362786,-0.00472201803042,0.0,419.1523388401836,418.23412510878023,416.31517328809383,417.36910350056803
3.960000000000003,0.15325782772,14.2332895946,22.0100657698,0.689278299793,6.22818718904,0.0,0.938760532528,10.6148461134,2.4506767035,0.198505766576,0.0192332425193,0.0,462.98975002577123,464.8712830128772,464.2042628112978,462.68079856471223
4.020000000000002,0.210430288955,14.8792291721,22.1531858156,0.704661679922,6.24324813808,0.0,0.965704100053,10.9162687387,2.31853324644,0.176854382281,0.0589020836603,0.0,460.84478315606884,463.9713529727012,462.05701465267146,460.38058580429663
4.080000000000001,0.269087698668,15.5449046144,22.290102752,0.716183581815,6.24785826381,0.0,0.989016733974,11.2720574748,2.24366579539,0.186175507829,0.0462754521225,0.0,488.56662618590053,487.6256845138602,486.9387085651632,487.66389691789925
4.14,0.328989607959,16.2306801713,22.4209222707,0.732883495271,6.25092207319,0.0,1.00739216396,11.5867136489,2.11511402992,0.159187352001,0.0510680589224,0.0,471.5204280640919,471.8919163183781,472.6854576103821,470.6286591202163
4.199999999999998,0.389856369519,16.9347802943,22.5431906134,0.742424418747,6.27193956698,0.0,1.01982375841,11.8826641406,1.95972633015,0.158438423914,0.0962987947515,0.0,463.46389785298277,467.00995031128406,464.63894249657505,464.6029677389593
4.259999999999997,0.451113530273,17.6537847186,22.6529695404,0.762869844056,0.000824159722384,0.0,1.02137258708,12.0843708355,1.69865489061,0.120986448447,0.122602260674,0.0,422.33809669164077,424.6120412035478,422.9815426386759,419.7637016693306
4.319999999999996,0.51231708645,18.3873038307,22.7494406637,0.770929301635,0.00897694222257,0.0,1.01811948138,12.3655167141,1.51652349732,0.109912784593,0.111550630905,0.0,458.3724756367123,457.5052665449307,460.4718483096475,459.6064747120853
4.379999999999995,0.573243833006,19.134876783,22.8321326415,0.782839562199,0.0161061470983,0.0,1.01236599063,12.5535381948,1.23986277228,0.0834277432637,0.103016326097,0.0,417.56222218442076,416.82795317561164,420.6083546025992,418.31679037033945
4.439999999999993,0.633663615855,19.8971012078,22.9016472905,0.788773368201,0.0222803931986,0.0,1.0011542574,12.852863373,1.07679449711,0.0716056675242,0.102611634687,0.0,468.93771156877483,468.9148461336212,469.29700337708283,468.38280722815284
4.499999999999992,0.693347464567,20.676039981,22.9602692931,0.794107537479,0.0291404518355,0.0,0.987823960951,13.1109336579,0.877206542797,0.0591811617116,0.092145760518,0.0,453.6735555596927,452.84031578153713,455.7731648440241,454.7819368843848
4.559999999999991,0.752143560709,21.4700972911,23.0067218184,0.798091634015,0.0365394577715,0.0,0.971554203508,13.3568228421,0.671387518688,0.0506713909489,0.105974206389,0.0,450.5724716490721,451.6974108812887,452.10319136663094,451.41881942103385
4.6199999999999894,0.809920313246,22.2776848334,23.0398303057,0.803133655696,0.0429317258488,0.0,0.953948600081,13.562242303,0.432613065791,0.0339260751705,0.10711862882,0.0,435.8828579366221,435.9886794147773,436.55957423394824,435.1606572733678
4.679999999999988,0.866454610253,23.099275868,23.0603493361,0.820773222277,0.0493510024435,0.0,0.93013627079,13.8234391227,0.249740851841,0.0760146151155,0.105210339277,0.0,461.85112941683036,461.7099955346612,459.693228709448,463.01929962303865
4.739999999999987,0.921639203855,23.9341045756,23.067486529,0.827163862686,0.0558896975258,0.0,0.9089848605,14.0038108997,-0.0113917594256,0.0599476921056,0.109354800289,0.0,427.95876261681553,428.32198917251225,430.1054446369163,428.7458766725726
4.799999999999986,0.975388696939,24.7808216018,23.0600943928,0.834176458746,0.0634127799748,0.0,0.882206961506,14.2194008564,-0.235004696166,0.0384661477257,0.0973440876699,0.0,446.3498171857777,445.37774427952564,445.8224892987922,444.06482946025284
4.859999999999984,1.02699294569,25.645451262,23.0439526923,0.836923483215,0.0705063638568,0.0,0.837382091388,14.5993196398,-0.303991160629,0.0299088672622,0.0838230402847,0.0,512.9862330544095,512.0308597830057,513.7372563421886,513.1302686320466
4.919999999999983,1.0761267826,26.5291238417,23.0204913701,0.845206689845,0.0759708352641,0.0,0.800118276187,14.8552950314,-0.478650667514,0.0566386061273,0.0899472552876,0.0,470.2947318484068,470.77468692302153,469.71030819435936,471.7803565780015
4.979999999999982,1.12323333892,27.4252747868,22.9840938496,0.850398626836,0.0830731523131,0.0,0.769697493912,15.0160040249,-0.733951746246,0.070158139877,0.074390576592,0.0,435.173620667122,433.87487672338125,432.7655310085214,433.9053896481509
5.0399999999999805,1.16850765698,28.3303920078,22.9319862762,0.855128371113,0.0877424956168,0.0,0.739196051357,15.1542997185,-1.00212805726,0.0769496778194,0.078303833082,0.0,425.4443132594822,425.78420022111635,424.7268974034705,425.3136063984744
